ID_REF	leaf1	leaf2	protoplast1	protoplast2
258931_at	31.76750762	43.79395988	25.28833242	19.5705175
258932_at	72.3539563	78.05450521	16.23055018	17.85257161
258933_at	253.7018097	230.1929756	68.30834816	54.43112691
258934_at	124.7218135	109.0276314	56.26165162	57.78607596
258935_at	15.06428193	13.52765625	8.977227773	7.749697513
258936_s_at	15.05895757	13.00649202	14.21763896	13.07129342
258937_at	517.9000904	521.1085083	384.0765309	344.9683036
258938_at	118.4282948	123.935871	12.3905644	13.16294135
258939_at	153.314464	119.1297559	2735.710778	2466.928181
258940_at	9.058925883	7.764591363	7.568723481	8.26984334
258941_at	20.7051823	30.24678714	17.97437872	20.80978277
258942_at	9.805152032	9.31993569	9.072373275	8.431153351
258943_at	53.63377888	38.13146355	100.9893956	96.65148542
258944_at	35.88751193	32.26235842	46.48843647	54.4247134
258945_at	12.93134111	12.01645965	10.718566	11.97198109
258946_at	213.1004752	264.7487386	265.9792703	360.0092088
258947_at	13.13587137	11.84478412	1813.674697	1671.236279
258948_at	1256.59149	1315.777653	703.691853	626.6256434
258949_at	300.5289162	283.7959125	114.4528835	116.6053361
258950_at	107.4178544	117.5760169	110.9357076	128.8260017
258951_at	74.42162567	71.40731663	75.92115314	94.54177198
258952_at	22.69731913	20.24073817	21.99463874	21.99463874
258953_at	20.44250375	17.36511428	35.52517866	27.82770448
258954_at	77.10860699	70.38128746	77.86591303	62.63208494
258955_s_at	8.029276524	7.921040754	8.35442189	7.2162534
258956_at	300.2228553	295.650724	19.89756522	20.08560483
258957_at	9.813923326	11.64129782	12.00280757	11.63000652
258958_at	759.2388467	669.7273151	271.9353698	222.5506648
258959_at	15.80435223	17.63451509	14.03133136	14.09605936
258960_at	11.19691976	11.19691976	10.8053208	11.1448091
258961_at	14.58435825	13.15737697	13.24540452	12.47882334
258962_at	16.56986565	13.80826354	12.3905644	11.18667977
258963_at	51.21590497	38.24661067	361.622341	375.6928892
258964_at	76.26451295	88.58251174	46.00567724	47.42480709
258965_at	78.2164417	82.76047383	102.8316099	96.65148542
258966_at	166.301803	177.5781172	263.3577308	271.5906495
258967_at	21.83393111	21.78978415	21.78978415	17.73503165
258968_at	9.75444642	10.47530249	10.34936251	12.15948313
258969_at	8.729687439	8.749981702	8.691288047	8.749981702
258970_at	377.8264783	319.3024915	885.5070605	848.7936188
258971_at	32.15051629	37.1173035	116.0047444	103.8955462
258972_at	456.4965036	650.0378884	229.1978976	229.1200655
258973_at	17.63500403	18.32422147	19.5934562	20.16204401
258974_at	46.72005281	42.01230395	42.01230395	47.8650264
258975_at	14.7584571	14.05508234	471.4366142	493.5491664
258976_at	245.0665893	232.4811606	43.46674022	36.99965722
258977_s_at	2513.182981	2819.649261	88.41443343	68.65248323
258978_at	111.1281112	94.67948805	223.9743948	240.4794826
258979_at	2235.683115	2340.822781	7072.967908	6990.112697
258980_at	11.47848234	13.46656504	12.46991737	12.46991737
258981_at	10.34491582	10.69919242	16.54163575	18.12827818
258982_at	38.80229286	31.89879453	30.68943116	30.71794927
258983_at	13.19518799	13.39413956	138.8785519	152.221676
258984_at	17.25951477	15.71227304	226.8665345	259.3218572
258985_at	97.76525983	102.6357837	97.76525983	139.2380785
258986_at	42.76000154	38.85235113	59.5995693	63.50111417
258987_at	110.7390316	83.98617735	515.4897746	543.5541664
258988_at	83.88552613	75.7870791	40.17232345	35.63294946
258989_at	902.848431	610.6068652	161.0662041	164.4311705
258990_at	54.11587618	45.65623535	42.55155649	38.69164065
258991_at	15.91990697	16.46796063	20.22643282	19.81017885
258992_at	417.75984	474.6071418	384.6599988	416.6869189
258993_at	6330.044823	5163.737688	552.8291964	480.7223269
258994_at	142.3955252	166.0863847	231.0866329	246.5078877
258995_at	194.1126057	182.6008917	231.6880782	232.4038245
258996_at	74.05267779	66.49113041	219.9786958	254.3356699
258997_at	389.5622307	425.6606746	34.64895652	30.99857518
258998_at	171.790923	162.4295153	399.1729087	423.6884529
258999_at	146.2314688	110.173237	148.1772342	133.0790812
259000_at	95.1333977	92.97365067	16.42623571	15.68550421
259001_at	21.0624302	24.07476816	8.987064772	9.377543174
259002_at	16.25779842	17.61509072	19.78438069	20.07210475
259003_at	13.88754807	11.98003319	15.75917384	15.14174949
259004_at	11.32689084	10.31126907	12.04305912	12.87142608
259005_at	24.33481666	19.9598642	25.46440319	24.63862771
259006_at	3594.561321	3256.033889	3413.178145	3372.493623
259007_at	94.75301862	115.6691239	163.3791418	191.5570084
259008_at	2969.285291	3440.255502	11866.4436	10825.15454
259009_at	14.2049318	13.70556597	17.97437872	17.63598195
259010_at	131.687993	89.35954904	248.6150805	262.7287007
259011_s_at	11.80568624	12.09282998	13.24540452	13.6725459
259012_at	290.6199637	350.8741856	82.32279158	74.19962549
259013_at	595.9221243	585.863191	357.4084665	369.2591858
259014_at	61.82249612	64.43577519	111.6500433	102.7183412
259015_at	131.9438228	118.1790093	903.0111554	832.7386643
259016_at	1607.385213	1443.044426	1580.537993	1647.542539
259017_at	1002.564959	965.1771829	142.7503032	132.1809079
259018_at	1058.055801	951.0715037	4700.50485	4238.094378
259019_at	106.1668829	114.0505821	1071.413749	1084.263732
259020_at	989.5645444	1078.267937	531.8663671	502.9112443
259021_at	40.18095643	52.94123702	22.70628847	18.42930806
259022_at	24.44961767	36.28018733	24.4242101	23.54632495
259023_at	75.67841667	59.11654295	32.34632711	27.71893648
259024_at	10.41622058	11.14117895	9.567685716	10.41622058
259025_at	17.03098533	17.03098533	17.03098533	19.97550401
259026_at	13.97832897	11.5513535	11.70781541	12.64933819
259027_at	19.51754918	19.20686297	22.29440821	21.95336215
259028_at	12.15729197	11.32069009	14.45322964	13.85053693
259029_at	301.8336827	265.1233634	372.3175985	358.0308268
259030_at	43.69026648	36.13512551	29.45049545	35.30253796
259031_at	46.72005281	43.04518611	76.1900132	73.51771388
259032_at	22.81467188	19.48780909	13.72600614	13.19610265
259033_at	20.62482538	22.60829045	166.0219287	175.1697685
259034_at	129.6896915	118.5145189	15.33302028	16.18549968
259035_at	11.49615888	12.75012954	12.75012954	13.4999298
259036_at	17.17335491	16.98265363	15.06428193	16.7493128
259037_at	82.01807624	119.5955583	4101.397902	4218.165543
259038_at	180.5456687	186.0001533	46.31796615	36.06406211
259039_at	226.0863372	194.4991446	151.8075781	140.1288305
259040_at	13.6260925	16.18022764	3036.723839	2935.722728
259041_at	147.1975654	156.0765518	170.0670689	196.5142335
259042_at	45.89356582	40.71786466	13.13468776	12.04431133
259043_at	15.39990985	17.84638545	136.7180581	181.3194651
259044_at	10.04120148	8.939102563	8.659417612	9.151574653
259045_at	9.341796383	8.85498584	10.799705	10.74236692
259046_at	9.538814653	11.08049172	10.72495731	11.64832009
259047_at	414.7534007	433.7981229	545.3429601	558.6845059
259048_at	102.5035454	116.7056017	146.5358649	173.6441503
259049_at	28.19505007	25.9717262	15.5004694	16.69842351
259050_at	122.3508234	156.145805	46.28362636	47.44124612
259051_at	346.3819637	362.8174412	222.4365414	234.520463
259052_at	109.5488098	76.73272048	444.0228158	383.2919797
259053_at	51.24218183	70.66774655	100.1223328	111.1643203
259054_at	22.03675665	17.79598645	21.59147653	21.20290447
259055_at	247.8030269	303.8130436	500.5359912	457.3706566
259056_at	108.189749	96.36250549	276.9439093	236.3776792
259057_at	46.19964946	62.63903144	361.622341	382.8007908
259058_at	32.79877437	32.89530992	92.64428002	87.59095538
259059_at	209.9700868	210.2803163	411.5060981	402.4372393
259060_at	92.11537041	118.1790093	94.60404727	88.42546528
259061_at	25.67406799	27.04106373	25.90681939	25.90681939
259062_at	50.4167075	53.75473741	58.49899765	61.40652253
259063_at	13.66430332	13.30327918	13.66430332	12.65144265
259064_at	10.13082669	11.8992604	12.03171172	12.03171172
259065_at	27.31080625	36.25178177	29.57200178	33.48005517
259066_at	31.11136955	37.09261307	98.82403107	85.67307703
259067_at	75.81597699	68.45528395	45.89070292	34.56356202
259068_at	650.750182	699.3786766	2078.893303	2159.52754
259069_at	758.9599779	682.2231969	632.3370752	682.2231969
259070_at	1214.460624	1234.148258	242.760519	259.3632026
259071_at	69.59153864	50.1031707	175.1345607	207.3623266
259072_at	683.3211636	623.2685041	71.99376187	54.88423871
259073_at	122.1567691	121.0953788	68.08004096	81.88969447
259074_at	113.0455193	102.4204505	57.89231728	58.01724965
259075_at	139.2216724	144.203263	243.7756134	229.1073608
259076_at	31.72811705	19.83174883	154.6925599	156.6075548
259077_s_at	1810.158109	1764.079667	4150.300263	4181.48595
259078_at	84.00422587	80.69346859	98.60370833	110.4913791
259079_at	17.46930127	15.7047601	22.8377719	21.63417199
259080_at	136.2809406	161.9921396	86.01342807	78.98846056
259081_at	313.6887544	334.5829225	83.01326596	95.53781653
259082_at	48.46730637	39.18392466	57.56619694	55.64807974
259083_at	117.2959995	101.837846	136.9361931	148.610269
259084_at	19.09919596	16.92730037	21.22025371	21.22025371
259085_at	349.4712588	356.6363633	168.8654065	150.3644805
259086_at	7.022769091	7.151520456	7.396075746	7.620522926
259087_at	20.28807389	15.76190494	15.2391444	13.61268735
259088_at	107.0076405	87.90357895	87.26915966	98.19856247
259089_at	16.50727412	13.64064539	13.86590619	12.42849757
259090_at	902.4667695	856.6843956	436.6731452	400.9531883
259091_at	206.3343204	181.5407988	66.89238132	49.94263377
259092_at	1184.4487	1517.415012	1062.097135	1119.780308
259093_at	42.14822586	56.98854287	34.2006064	35.59419331
259094_at	267.5583976	277.1224923	72.19965309	60.95615508
259095_at	38.28639715	42.16897356	50.82618354	42.95576916
259096_at	2440.90427	2302.363643	1060.77282	1141.171574
259097_at	667.8683792	618.7016195	280.067351	253.8706844
259098_at	4821.27832	4394.246237	589.5784572	466.9518555
259099_at	349.4082833	315.8706323	272.9608057	268.1841194
259100_at	69.08161952	79.63661529	155.9359759	161.6321074
259101_at	13.29074435	11.30712308	13.29074435	13.29074435
259102_at	908.8762095	982.0209551	631.9777692	627.1644612
259103_at	87.26915966	78.3912106	72.59810573	73.03772888
259104_at	262.5739531	262.6522258	63.28053974	53.10073775
259105_at	931.8410009	781.1360319	11296.59216	10731.76687
259106_at	329.8142676	260.0094052	261.7925079	238.9309607
259107_at	9.039418701	7.500204851	9.039418701	9.904334228
259108_at	10.79656143	9.330924311	9.121366657	9.922337293
259109_at	82.66129153	65.4381474	577.2850284	705.0735742
259110_at	27.89027008	32.3461029	168.1086325	151.3788666
259111_at	393.8684371	353.0503165	369.1440258	352.1606737
259112_at	3013.449139	2372.512544	1825.910075	1551.771049
259113_at	46.64498261	45.23915258	296.7923303	281.4451545
259114_at	662.864417	985.3688125	1469.388323	1572.124765
259115_at	104.9559394	101.8307874	163.9838583	154.0761768
259116_at	55.44940214	67.21587021	11.70781541	10.52194858
259117_at	117.9212572	163.2919658	219.0323266	238.1637446
259118_at	209.359707	215.5038749	908.1520154	1039.158496
259119_at	392.2609743	332.8296152	362.2093555	356.6067003
259120_at	7.205507269	8.721582919	285.8273183	238.1637446
259121_at	789.9458767	617.2238502	473.4636968	448.2314288
259122_at	26.17377297	28.75657597	19.10594882	25.89371392
259123_at	636.3647002	501.8665564	643.6533052	636.3647002
259124_at	11.94744317	11.37859087	11.35747323	11.35747323
259125_at	345.4684136	374.5202718	203.2469651	210.7209581
259126_at	68.10175159	69.70547154	91.34665532	101.4011357
259127_at	11.00967518	9.966935554	11.40962919	11.00967518
259128_at	177.8306264	241.7513272	541.9064468	580.6479884
259129_at	159.3207096	180.1294173	313.3714636	347.9292115
259130_at	204.3643869	258.2957329	496.9304027	507.273505
259131_at	562.7108613	433.0800784	113.9431196	96.32577612
259132_at	101.6037613	130.9361814	16.60758047	15.24992244
259133_at	12.74915743	14.61157711	523.1787015	542.3573794
259134_at	25.41767209	26.98189929	115.8071084	92.28344777
259135_at	17.57923031	22.00958442	19.29372763	22.7294363
259136_at	15.14101483	12.7397053	13.00486934	15.74661691
259137_at	37.49769474	36.73695128	903.5683957	903.9066642
259138_s_at	260.3213811	361.2615743	94.06329728	95.02136326
259139_at	10.49376149	11.18133078	10.19747454	10.49376149
259140_at	1043.850942	938.4850806	164.5645753	151.2404252
259141_at	185.940857	191.6606027	163.3791418	161.9079482
259142_at	11.38095723	11.00494477	11.38095723	12.07507295
259143_at	13.57537363	12.81205508	13.69113361	14.00597003
259144_at	12.1929051	11.43155692	11.02013506	11.75709719
259145_at	11.03121656	10.15557485	11.00364808	11.35747323
259146_at	275.311297	244.289831	1026.914248	1043.995661
259147_at	126.0122344	210.3211317	105.8802723	102.6080422
259148_at	748.7083323	844.7203518	506.9501222	483.6635477
259149_at	155.4492666	153.9640803	20.41220315	18.0509142
259150_at	19.13285151	18.86983627	98.18699193	103.075668
259151_at	9.611356098	9.540335489	11.03855941	10.41622058
259152_at	74.07732	81.30318698	82.281147	77.46109551
259153_at	214.1221153	176.3307163	197.6590224	199.5574045
259154_at	753.2160856	707.6685526	277.4357705	270.6979215
259155_at	43.67966844	39.69897904	101.324553	96.70576556
259156_at	390.6140413	455.6492871	1162.407338	1288.610018
259157_at	12.38343801	12.65863553	11.40923377	11.42339837
259158_at	17.47814293	17.75594205	12.78118769	10.94082785
259159_at	241.3461496	186.8646676	256.4226693	216.850957
259160_at	41.93694897	42.03356744	17.97437872	15.52993622
259161_at	9620.525601	10636.23546	1026.629567	914.8174025
259162_at	108.5457929	81.23953067	940.3604157	960.7584834
259163_at	215.4754954	216.2670401	65.25877495	67.06183246
259164_at	159.3019371	163.5252942	477.3388665	485.9418923
259165_at	734.5770433	692.437477	527.0587593	543.6559019
259166_at	121.0970575	116.0015281	13.49469065	12.9806435
259167_at	12.07976095	13.30438576	11.82862111	15.08361158
259168_at	159.6302214	139.2216724	172.9498557	180.455587
259169_at	30.31794367	29.10731784	16.3387986	15.96145208
259170_at	15.35131141	13.14579967	13.35224105	13.19610265
259171_at	31.85791621	23.60793584	23.03427045	23.54632495
259172_at	50.6173474	44.44502397	44.22437963	38.97075563
259173_at	122.4229307	87.69726833	392.421425	384.06322
259174_at	121.8852721	99.78216036	40.85696119	45.74746828
259175_at	183.3085159	139.2158824	232.482772	217.864904
259176_at	70.22729686	69.47779196	88.46960643	72.65247294
259177_at	16.33925161	17.37137443	15.95017116	15.67311461
259178_at	67.95180648	91.70001089	2033.994412	2204.29256
259179_at	297.620481	362.1290238	32.34520609	22.572902
259180_at	147.285337	252.4790724	27.75969862	29.99146312
259181_at	871.6529332	876.0625073	106.6573812	95.53781653
259182_at	15.33705946	16.86067045	11.10678988	12.3905644
259183_at	8.787422131	10.03918327	11.27253434	10.10725971
259184_at	539.4255326	467.256201	560.0492922	529.0902419
259185_at	1249.036568	1521.417089	13.02805671	13.68999486
259186_at	208.8451746	189.1412204	151.178587	143.8787779
259187_at	14.56516359	16.46796063	15.14363879	16.39052318
259188_at	200.9440431	176.6034847	92.2623414	71.89701653
259189_at	12.78685887	15.19157979	10.72495731	11.15354176
259190_at	125.6929568	118.3519774	153.6218906	145.1388567
259191_at	178.1267034	167.4770963	127.8785074	130.5655067
259192_at	89.10781126	81.66069834	75.40143107	71.66714609
259193_at	2353.023478	3094.091187	259.8256409	199.4080719
259194_at	839.4089294	826.5452539	2903.143159	3397.363802
259195_at	11.30704471	12.90546304	12.49769385	13.99772049
259196_at	205.5078937	170.4482527	422.3221191	452.8062308
259197_at	21.85467471	19.9598642	21.55379495	21.04987849
259198_at	96.9030386	90.61073017	323.4569721	297.2844104
259199_at	89.81098437	108.1470124	128.5165191	128.7304911
259200_at	10.48343789	13.03546371	13.54877019	12.74818539
259201_at	17.69586035	17.02402182	17.69352999	20.68151547
259202_at	156.273571	172.9498557	225.365052	221.6454598
259203_at	14.06473046	14.76940703	10.08913092	11.7500908
259204_s_at	10.8816845	11.02013506	11.57684316	11.28214908
259205_at	48.56415654	38.07995847	226.2399663	196.335875
259206_at	11.94553861	13.03835539	16.51757511	19.5850377
259207_at	135.4784898	122.0332096	15.81695521	10.90017959
259208_at	15.73777846	15.03528177	16.08361721	15.73777846
259209_at	21.11783453	19.9598642	19.9598642	19.81237599
259210_at	118.6665902	103.7221352	218.9822312	184.1541373
259211_at	22.65346764	18.78019321	199.850864	192.7503941
259212_at	152.221676	136.9153129	126.3568441	152.221676
259213_at	65.23073593	62.50544644	682.4833311	666.5226075
259214_at	221.541014	122.9425071	474.0777914	466.3340618
259215_at	182.1218236	254.9764158	133.9072256	167.4306682
259216_at	34.62278807	37.98637135	304.534106	272.5694384
259217_at	9.964103449	10.22436968	10.53187209	9.747687496
259218_at	14.28718712	12.91673915	14.72147171	14.87945727
259219_at	204.521684	239.89512	118.1634464	107.6504097
259220_at	30.16617766	25.24454903	25.24454903	27.82403987
259221_s_at	9.31173499	8.995977171	7.894566236	7.575284122
259222_at	27.09960654	29.87320245	19.61111965	22.40905646
259223_at	13.09641465	12.83881371	13.66430332	15.19179039
259224_at	108.2107487	103.1678753	276.1790355	284.8917433
259225_at	102.4651855	78.42871185	153.8190098	128.2140007
259226_at	967.5483857	1172.116293	1358.030344	1469.388323
259227_at	40.89294328	62.4448202	108.5074282	96.99375793
259228_at	622.3964408	565.0912343	1069.632877	933.9360782
259229_at	123.1190334	111.4837789	109.3932568	114.3038352
259230_at	140.6065508	105.8648614	739.1790203	658.5960276
259231_at	1006.296685	894.0799283	939.7088333	966.2214027
259232_at	94.96671204	83.71011185	288.9047272	341.5777045
259233_at	8.200659861	7.859785823	7.976467675	8.568246586
259234_at	164.047523	166.9728815	43.20570748	42.89328784
259235_at	20.9273829	19.16616781	19.23604098	16.78545803
259236_at	329.407593	266.5477142	356.0781253	386.4692987
259237_at	6370.540209	6132.246605	1291.82954	1271.6624
259238_at	791.6012059	637.3358482	524.3695133	522.0484878
259239_at	2602.351275	2601.62985	956.7644667	1117.841557
259240_at	31.87381938	41.51238742	26.2926928	28.70320635
259241_at	181.3948894	183.2310258	158.0327766	169.0070947
259242_at	229.3933884	249.8017892	311.6536934	325.4359906
259243_at	197.8934429	201.6067315	765.9678347	840.4102805
259244_at	13.56145437	14.48452029	206.9746114	242.5435493
259245_at	209.3640605	214.963812	302.8710764	328.2815819
259246_s_at	18.28083419	17.06915813	27.83715755	23.53261924
259247_at	105.7475186	82.26574954	40.54381664	36.19729539
259248_at	298.8587557	392.8541526	481.7363573	541.88391
259249_at	211.9837696	175.3240378	484.2640177	520.0764856
259250_at	33.8719702	24.88664764	37.69575075	31.99334648
259251_at	10.81138914	12.05475145	14.36852436	14.22858213
259252_at	31.8206191	34.55541738	30.40886365	30.68943116
259253_at	124.7996433	113.2392273	369.3718214	407.0042361
259254_at	215.1844474	199.2215633	208.6151323	229.7657582
259255_at	43.26954365	32.70116209	32.34520609	34.02044248
259256_at	463.7488841	483.3351142	402.7386162	410.5260611
259257_at	305.3478761	263.8035191	336.2801939	349.2363698
259258_at	656.4402996	649.038388	105.2714197	84.1674206
259259_at	177.8663763	175.0071433	175.0071433	204.5287723
259260_at	11.66803731	10.28172197	10.46499705	11.38442878
259261_at	12.0071346	12.25679605	10.72689032	11.67159643
259262_at	12.3905644	12.3905644	11.531194	12.64495502
259263_at	15.51326016	12.82396066	20.4178634	17.94537294
259264_at	8.475567675	8.598291372	8.598291372	8.585308642
259265_at	6.795878219	7.029002656	6.983789137	7.191486448
259266_at	8.775187793	8.3329077	7.109952887	7.693766257
259267_at	184.2958788	162.2505997	129.8255026	142.5683569
259268_at	11.02013506	12.52926604	14.19341652	12.00305716
259269_at	26.29014147	23.60793584	21.19849591	23.54632495
259270_at	1499.327675	1383.109823	2130.978024	2306.99634
259271_at	97.2428317	100.8739607	201.774493	212.5016157
259272_at	799.8302304	664.8707041	3308.358819	3266.885102
259273_s_at	85.51348276	65.42046007	62.85170602	56.91314502
259274_at	8.363518464	9.631162869	10.63213925	10.32514402
259275_at	2339.525114	2464.193786	222.4365414	236.8385309
259276_at	12.76339301	11.85842086	13.28503386	12.67180382
259277_at	726.7422645	743.7221862	69.69435971	68.53029537
259278_at	72.47140706	67.2536191	66.49481757	72.00424211
259279_at	4445.407629	4903.173169	1964.164437	2158.180777
259280_at	238.297499	275.825112	315.10307	300.2936172
259281_at	11.78843257	13.52062558	10.91620888	11.28167987
259282_at	11.07219998	13.1549148	734.6941617	879.9147831
259283_at	55.55096237	61.99929906	88.58189773	89.63063422
259284_at	187.5056165	175.7547658	568.0916942	509.9599011
259285_at	16.58928727	16.21604396	22.71667846	22.35537746
259286_at	12.03262912	11.51003248	132.0609391	138.5180334
259287_at	139.7728167	109.4918745	47.34597898	42.47111266
259288_at	70.72606054	97.78965853	64.43979503	52.47760595
259289_at	15.66790086	14.43871052	14.43871052	14.43871052
259290_at	24.27147702	22.91245274	19.46688306	21.41069913
259291_at	15.06428193	13.01109069	15.27838345	15.06428193
259292_at	614.236315	610.6068652	126.0602833	106.3082684
259293_at	29.80226343	35.41135147	220.4121587	237.221342
259294_at	18.15720203	16.25272814	15.44298783	16.01298098
259295_at	380.5678819	443.9489563	36.14238985	38.15182063
259296_at	784.9516598	709.6235115	718.1990826	811.4790281
259297_at	12.41756161	10.22514928	388.4917091	389.8647749
259298_at	42.15260832	59.42837387	264.7927846	276.1790355
259299_at	20.94900765	22.90149699	25.62446538	25.76945284
259300_at	211.7135798	201.8290456	39.36413851	33.65619087
259301_at	10.80966569	10.66823792	11.35747323	13.40872354
259302_at	75.95484031	70.50335467	67.86943039	66.82101537
259303_at	10.88266508	10.03695676	11.97364087	10.92302089
259304_at	217.1051291	186.5786372	342.056302	390.1188774
259305_at	147.3782686	144.9357816	200.0878841	182.1508605
259306_at	70.26040561	62.19772901	306.5396746	328.1337093
259307_at	88.14030599	71.93988759	121.5216876	105.4357271
259308_at	114.4068798	129.7553308	44.84670234	53.89613825
259309_at	49.54817449	47.40574494	174.087644	173.4504773
259310_s_at	716.7469251	751.146239	713.4309531	698.4485327
259311_at	344.822475	333.8369882	181.0557268	175.09936
259312_at	151.3851624	114.2000918	3040.304273	2764.494527
259313_at	304.2324012	329.0493131	387.9615858	466.9583288
259314_at	15.41838764	14.76940703	29.26450559	22.65755058
259315_at	418.3480789	384.0232903	294.5522984	265.7618111
259316_at	8.775370269	11.39350714	10.11041282	10.00757137
259317_at	42.68419305	46.65759373	46.16827742	62.07584113
259318_at	93.03940723	89.8620457	117.504321	144.4203266
259319_at	336.0797948	368.4410504	336.0797948	354.035446
259320_at	41.25536958	33.64895975	43.03384968	42.24767374
259321_at	105.331271	121.1650665	312.7942105	297.4554909
259322_at	143.8518535	149.9595925	65.97145414	65.28863618
259323_at	187.341927	240.9650332	236.3989799	247.3071259
259324_at	16.12715445	15.95017116	15.7681336	15.7681336
259325_at	29.32806534	30.05472678	25.19525233	20.30031206
259326_at	217.6430287	220.6934497	188.5953114	188.5953114
259327_at	55.10074805	67.31611444	25.42137218	21.44634661
259328_at	20.04666025	19.97550401	19.66038952	20.60053643
259329_at	9.699699145	8.592154885	7.33445618	7.215853257
259330_at	149.0920995	185.8493716	255.2947395	290.6038488
259331_at	13.55741293	11.8992604	9.185383776	7.767498189
259332_at	14.5436754	11.61671296	8.502752829	8.815485341
259333_at	44.85447436	49.0316022	59.96796039	51.33674785
259334_at	269.8062578	283.4302633	143.9346371	137.1812979
259335_s_at	51.21590497	50.43802919	65.39960423	60.01286915
259336_at	25.0488072	32.64793866	43.47457443	46.69124006
259337_at	281.0630516	325.6052158	381.6483119	500.2169034
259338_at	10.25062521	11.33482333	11.19296229	11.73535842
259339_at	144.7109217	130.4262093	92.87445921	67.96122725
259340_at	152.9291907	167.9327733	283.1494662	306.4228345
259341_at	172.2380403	210.5224092	363.8348681	393.4264111
259342_at	422.9666194	465.8978944	646.479136	723.816407
259343_s_at	2662.563099	2358.248443	272.3673574	274.2219033
259344_at	232.5504627	277.1224923	51.38872668	35.08810186
259345_s_at	27.7470021	31.43696417	45.43083762	48.13585464
259346_at	13.85053693	16.3038412	13.85053693	13.85053693
259347_at	377.1409509	360.6885961	531.0080787	531.0080787
259348_at	394.8032347	520.5345089	27.25426295	27.18407815
259349_at	141.3609666	124.9389933	115.19865	112.9327413
259350_at	13.96041574	13.60881931	13.96041574	13.96041574
259351_at	14.46285032	14.43670903	12.23599909	14.03133136
259352_at	38.53720405	28.50553157	105.5658942	81.88969447
259353_at	14.03853028	18.32422147	12.57433326	12.21100468
259354_at	257.0971843	233.8435782	1682.394123	1842.692978
259355_at	11.07811105	13.49282002	14.17552242	13.79620915
259356_at	68.16503505	53.02791062	116.0071567	104.7306568
259357_at	170.5179729	258.0738225	76.88338761	65.13359716
259358_at	103.5081101	99.44176514	21.42272352	17.39390555
259359_at	65.78605974	54.05851589	20.88781963	20.44066178
259360_at	7.262971908	7.262971908	7.262971908	8.952868524
259361_at	6668.284766	7795.360353	3151.231439	3420.757219
259362_s_at	308.4515317	286.5613046	355.3212102	335.379338
259363_at	276.5985915	224.244688	275.7390911	257.0080967
259364_at	283.2495787	235.7019689	128.6787485	109.4645561
259365_at	10.81596138	10.11454839	11.26847204	11.26847204
259366_at	131.6177268	148.570101	17.71132205	20.64871359
259367_at	64.5054879	74.11173013	99.72269728	99.72269728
259368_at	11.37054894	10.72213277	10.72213277	10.67215781
259369_s_at	8.137242582	8.423325986	8.695686929	8.952868524
259370_at	11.88104641	10.79805825	12.29986009	11.32751896
259371_at	23.41043765	19.80331435	14.99084706	14.27926682
259372_at	10.50081937	10.50081937	10.08262929	10.67607914
259373_at	88.34092295	100.3961406	8.756109522	11.53782995
259374_at	22.88086994	19.30469693	77.81627412	83.80067735
259375_at	1713.820145	1687.766959	29.79751262	31.93684738
259376_at	12.95933694	16.39086401	33.80816949	25.82130481
259377_at	12.29986009	15.22468	15.22468	15.22468
259378_at	123.9161143	104.905754	262.6631494	250.1899451
259379_at	54.68639289	40.81110872	18.87258318	17.05402061
259380_at	48.83420143	61.0115298	44.90300216	48.94976403
259381_s_at	44.80382505	47.55219394	89.85208024	73.0498801
259382_s_at	22.08033262	19.61329471	15.48178592	14.66779395
259383_at	193.3043107	123.163418	25.87182643	20.39381817
259384_at	16.35942345	14.65468446	16.56194265	14.58708796
259385_at	219.2495392	187.0979576	46.61686239	47.59770143
259386_at	12.5729388	12.22099631	12.099873	11.25442153
259387_at	12.74041176	12.30992443	16.73770708	14.72412503
259388_at	10.36839011	10.06419587	11.8955494	10.14143569
259389_at	12.58654139	13.01713456	12.97182895	12.97182895
259390_at	8.964729176	11.02013506	9.813923326	10.58207028
259391_s_at	131.1860041	113.5504804	17.05177478	17.98285276
259392_at	114.1098879	72.52467398	119.5590891	119.5590891
259393_at	697.4326043	772.1942493	479.9332643	457.6846193
259394_at	8.982020408	9.284794633	11.81264391	10.00126095
259395_at	562.4768851	498.6003205	473.2373067	455.2452014
259396_at	246.4361343	246.4361343	249.371019	246.4361343
259397_at	78.55275666	63.70611699	158.5737325	154.3177282
259398_at	31.99955639	43.24795468	11.90379763	12.91978359
259399_at	12.16842043	12.61239191	11.52647921	12.04431133
259400_at	13.63119369	14.19558108	14.51919941	13.60617835
259401_at	49.75708282	37.88854938	31.81929575	36.6380293
259402_at	382.2068965	376.6289269	358.0084924	384.5267089
259403_at	131.2678677	90.38741442	1956.148255	2030.050639
259404_at	148.9433602	134.4047206	255.7215618	270.506603
259405_at	11.14789953	11.25325145	16.52181182	17.50833514
259406_at	137.2592912	138.0933465	327.6927627	356.5720967
259407_at	656.7270183	505.1541887	412.9290194	396.3634163
259408_at	440.1434536	476.2515573	653.7884137	709.2301217
259409_at	7.802356941	7.513421296	7.544576917	7.184809972
259410_at	14.77032842	13.44278357	2194.687782	2056.820245
259411_at	10.37212793	10.22514928	12.35574417	10.67696719
259412_at	91.84504592	100.7935842	157.332183	148.9753679
259413_at	6.625548987	6.441336226	6.445043072	6.713615901
