	fibroblast1	fibroblast2	iPS1	iPS2
220057_at	85.50865739	61.76608281	63.16023251	64.7912123
220058_at	97.02815212	107.3261546	120.0549006	234.306043
220059_at	14.363926	20.01044387	15.77392513	16.48814295
220060_s_at	310.3372847	386.7848034	546.5436641	564.6417409
220061_at	26.35942464	21.93279255	25.31889428	22.37768943
220062_s_at	12.63150501	13.10711241	11.18483773	9.5487947
220063_at	36.69363261	29.52064203	89.07930635	66.50833324
220064_at	63.55227021	76.26588359	39.84551	53.59161122
220065_at	8.67069138	11.46292639	124.1068336	136.584603
220066_at	14.77273025	17.04532208	22.55035787	23.02666523
220067_at	49.1567804	39.7713075	63.88400551	45.63594456
220068_at	28.92956135	25.18541188	24.88565935	32.83665825
220069_at	24.89312487	26.77142386	18.03893358	18.98845233
220070_at	80.76387557	102.0542338	134.0328007	154.8914201
220071_x_at	343.5888259	264.3973786	338.5700288	350.279447
220072_at	138.4144714	127.6114812	480.0696625	412.7557417
220073_s_at	24.99827276	30.68605686	149.7139433	136.3336342
220074_at	32.38974846	28.75611348	21.03544135	26.44673642
220075_s_at	13.34546568	13.07624969	11.09032096	11.62742982
220076_at	98.08974727	65.03729979	21.25449578	18.22165702
220077_at	67.42755543	65.49961071	36.35534139	58.75545345
220078_at	187.9577442	193.7390332	261.4465086	393.3569931
220079_s_at	1891.682681	1595.166244	2633.111046	2948.246977
220080_at	33.52316485	44.26141563	19.83295448	24.98951622
220081_x_at	424.3727085	378.1144209	896.7502275	887.8470582
220082_at	23.5380826	21.08373718	17.02244759	19.65046865
220083_x_at	208.3442972	226.2363175	312.7173118	284.2358505
220084_at	10.78810144	11.46374866	11.46856375	9.543577894
220085_at	517.4292508	250.6802573	2475.884055	2814.498453
220086_at	134.8270294	107.1378746	125.8867953	131.0192834
220087_at	10.23157441	11.16950652	14.34664449	12.02790853
220088_at	85.49683264	26.08678347	26.56073169	16.69643418
220089_at	18.4357693	20.09188924	45.68201987	44.34896753
220090_at	22.02783353	19.05143666	16.34890417	16.07754496
220091_at	445.3409993	810.9540146	306.8095435	422.4190363
220092_s_at	408.7556253	1731.394972	153.2423436	120.3433928
220093_at	151.0120929	573.3012137	176.7616757	97.09636518
220094_s_at	1233.497708	1654.947551	2193.852642	2259.368913
220095_at	126.1072309	146.2325116	162.5467451	308.3188961
220096_at	44.03525686	46.6355447	43.53828615	42.4443263
220097_s_at	354.7252199	293.0743281	193.218859	254.6945877
220098_at	11.14383976	12.56754828	20.31141092	12.29729444
220099_s_at	1561.255848	1238.52309	1258.179103	1578.459938
220100_at	14.11927698	12.51376704	11.74435996	12.2645252
220101_x_at	40.20013051	40.55410611	20.46442192	26.81166803
220102_at	134.0667043	148.0344765	32.0486229	27.09308525
220103_s_at	262.3615591	368.3463984	409.6438788	428.0063554
220104_at	226.7583465	309.215929	338.2490465	300.5006737
220105_at	28.20372309	19.83726702	23.38887884	23.60256414
220106_at	30.58187572	36.38987802	31.23911845	33.85590061
220107_s_at	32.36367855	43.80755346	62.85390137	86.25943355
220108_at	39.29812846	11.22991359	124.856455	129.2232188
220109_at	11.66426754	12.2854957	10.26917238	11.24277968
220110_s_at	14.64650895	34.13200816	9.486010294	11.50706522
220111_s_at	10.96269708	8.757293135	62.03043113	76.61577272
220112_at	16.01115922	19.03523743	14.43186818	15.06660508
220113_x_at	259.3186162	227.7849589	256.5518712	299.0465828
220114_s_at	25.327021	21.0195864	24.94668754	27.33086008
220115_s_at	966.0467252	184.5733961	50.6330698	64.48804595
220116_at	51.89219673	11.58167885	1581.433965	1557.843054
220117_at	62.86224296	92.07989767	59.82641922	43.09875791
220118_at	42.18845752	40.44081873	33.61376415	31.50079234
220119_at	17.85924207	23.02901295	54.38940156	39.03957464
220120_s_at	9.686065152	28.89722093	184.6347596	155.2854251
220121_at	313.0178544	188.436395	39.36727272	29.44701883
220122_at	25.49373823	25.25605009	155.2007554	140.9929696
220123_at	94.51520687	129.5020211	112.0574195	56.52584293
220124_at	89.43602744	87.74261095	126.0290593	179.2861132
220125_at	14.20800656	14.51232859	15.96921083	16.47968336
220126_at	25.12948078	22.7106214	41.06608729	30.53336714
220127_s_at	866.6457591	699.0073164	945.3003369	936.2694934
220128_s_at	76.28707443	259.2077124	27.25955823	25.30693753
220129_at	7.129936402	29.22775844	196.7028472	643.1056508
220130_x_at	41.74392459	37.88213965	34.68393123	39.98607311
220131_at	32.78821398	37.29019125	99.00426224	166.0778497
220132_s_at	36.9151561	34.5854075	74.90618896	40.44398851
220133_at	14.40352371	22.24255866	19.86327423	51.6618615
220134_x_at	353.9958642	426.9112589	50.64855695	61.86097882
220135_s_at	19.58477337	23.48302726	39.78452704	18.1713889
220136_s_at	28.84056656	20.38022692	17.05609581	19.32016999
220137_at	216.0030821	264.463346	771.1182846	825.5048076
220138_at	18.26218251	13.86559329	45.25472192	1050.273419
220139_at	32.42835827	30.7551721	46.41346539	60.70858879
220140_s_at	1090.874379	1039.577364	837.56388	920.7646919
220141_at	126.1829237	235.0489638	10.90560052	9.586492969
220142_at	25.21998164	27.19954992	24.16230498	20.88608481
220143_x_at	1214.785375	817.6415845	1842.006146	1364.425625
220144_s_at	18.38498586	15.797431	198.8920082	220.0352244
220145_at	212.1498814	100.6441423	433.5586439	275.0621718
220146_at	6.12478858	8.212987766	8.728411337	7.710299396
220147_s_at	1682.016415	409.288641	9345.920501	8493.40453
220148_at	21.21517663	13.37674823	7.442813744	6.943709323
220149_at	18.84686127	18.39232558	14.53958281	27.20433765
220150_s_at	23.10983961	20.54617593	446.6355652	345.80749
220151_at	46.56137407	38.56366047	71.57456525	60.6756779
220152_at	53.36772747	53.09547602	133.7119951	81.94664224
220153_at	140.5665061	120.8468986	100.2196497	146.4917608
220154_at	101.3018432	100.0892414	63.00005373	46.68950606
220155_s_at	1834.38438	2149.48627	943.785488	1230.021169
220156_at	19.85096221	22.31217871	24.42016708	19.69904821
220157_x_at	203.3871908	233.9197879	607.3369575	329.2697551
220158_at	11.28834403	11.8281582	25.08260416	20.91417478
220159_at	61.25286677	79.85226135	74.4114547	43.44769965
220160_s_at	137.6000447	103.9250172	297.8536326	403.256386
220161_s_at	206.0900215	97.22238569	2920.822617	2965.983425
220162_s_at	49.46136895	58.67082132	34.333607	55.10353174
220163_s_at	85.69804673	91.02504224	52.28274127	65.53236713
220164_s_at	14.18917818	13.22407224	17.63224726	24.93232995
220165_at	46.76351209	52.61241782	50.38030916	56.22783448
220166_at	26.72256764	36.12623891	61.82852283	39.83234908
220167_s_at	93.06670578	18.79604027	19.18921304	14.0441226
220168_at	9.095669396	10.90812993	7.819241534	10.52510421
220169_at	12.73166966	14.44216982	13.55328518	11.96064864
220170_at	11.80395843	17.2506503	13.59622822	13.84647853
220171_x_at	337.6583286	353.9744744	293.9186969	283.5150065
220172_at	156.6524847	128.3903405	242.7635926	175.2181652
220173_at	138.3516107	179.2423787	14.23314594	12.78196478
220174_at	79.15988388	80.52427443	34.67555325	48.58598092
220175_s_at	1706.351654	1803.758178	2943.437686	2163.735506
220176_at	53.53279452	89.03410438	71.54647535	54.76643532
220177_s_at	15.08167645	15.40036528	26.38302814	56.29048147
220178_at	636.309834	523.3821211	443.3481293	381.2775429
220179_at	48.96513235	47.74090384	238.1256154	447.1688461
220180_at	22.95668822	29.79554995	19.6692799	27.19832969
220181_x_at	1124.03982	1012.491364	1139.019878	1394.330635
220182_at	163.8795173	141.3823371	125.4492351	164.4807994
220183_s_at	2200.212968	1870.701206	1546.827154	1498.796263
220184_at	20.833731	41.5076932	6128.067317	5577.799188
220185_at	35.43752039	39.91236611	22.08053125	23.05600271
220186_s_at	38.55219483	39.73851742	33.68387274	30.4242689
220187_at	10.4453035	10.45920617	12.20834765	9.655202504
220188_at	26.33737663	22.14543913	34.68389973	31.92336635
220189_s_at	241.0312205	371.4705917	99.00270763	87.91267604
220190_s_at	10.95677254	35.28120205	20.60247615	15.90493954
220191_at	15.80170735	25.90123994	13.71354612	11.21832194
220192_x_at	81.18145628	91.42853164	65.37241299	67.78961142
220193_at	56.37267551	61.84143926	119.496185	76.79544616
220194_at	9.531677841	9.710283817	73.50885873	51.20689348
220195_at	161.958033	109.3247186	126.8395064	75.29139272
220196_at	23.25063044	26.67277373	23.4842367	32.53992336
220197_at	13.00382764	53.52964241	216.3530119	823.3053124
220198_s_at	282.824049	478.6724544	59.81246963	82.48423734
220199_s_at	1200.16318	1736.555651	1022.60757	947.6386673
220200_s_at	198.6323158	215.9326607	84.25668287	78.7565993
220201_at	411.2250205	772.1626347	486.6904953	470.4212339
220202_s_at	464.5618587	688.4622639	316.6627793	370.4809435
220203_at	35.05581848	32.78024666	32.23971691	30.97828842
220204_s_at	32.78916498	56.76149386	24.94481405	26.80767455
220205_at	6.348987352	8.253446659	5.265180331	6.117041861
220206_at	166.2321865	134.9739315	244.7563867	331.8189592
220207_at	28.97857743	28.15912215	23.42573639	25.74388628
220208_at	61.81466896	57.21605681	40.36713956	49.60650653
220209_at	38.43368322	28.04880576	34.50220897	36.80826956
220210_at	80.00647659	70.08007982	64.13854771	93.05090844
220211_at	26.06849079	26.88980506	35.16421934	34.15027822
220212_s_at	428.5582931	390.6247984	499.3381226	501.9025671
220213_at	75.01370833	104.8782395	21.6389773	22.66942501
220214_at	212.3065101	268.4909481	502.7414082	615.4669367
220215_at	63.39261164	60.7359834	193.3966786	136.591944
220216_at	50.34492663	37.9982412	34.17343882	29.90487597
220217_x_at	30.24505181	91.2135027	24.04345646	24.27274793
220218_at	7.158958115	7.393743197	10.34819694	7.903575911
220219_s_at	752.9590864	994.0123333	1374.844035	757.8061254
220220_at	86.8122714	137.3947611	414.7922112	231.19427
220221_at	54.00583702	90.15670228	229.9656152	163.1108364
220222_at	56.26762813	39.70924124	54.63102419	55.11156188
220223_at	75.27189415	67.76219988	489.8844949	231.3004634
220224_at	10.32447759	10.86830459	9.236087123	8.159915373
220225_at	23.97124147	21.72736884	69.62353713	45.1401339
220226_at	38.69954684	36.95599259	28.97435226	33.38144559
220227_at	301.4417017	299.1322674	143.5756534	175.8977677
220228_at	11.27425737	12.74770193	10.10577622	8.144946887
220229_s_at	31.15935431	45.28082944	16.06823269	14.09230129
220230_s_at	432.4678298	438.8956865	1462.580209	949.2076477
220231_at	22.81143875	22.79749137	144.0581378	814.664051
220232_at	33.47386995	22.59388357	99.29133291	52.68376028
220233_at	158.6485434	186.1954551	177.7614161	111.0952272
220234_at	16.43144331	19.49884808	39.20381077	47.19662929
220235_s_at	438.7502572	316.3028437	235.4772189	420.2681294
220236_at	27.84534131	47.59659983	46.77859961	101.4408894
220237_at	282.2727329	356.1265889	276.9178938	249.7187974
220238_s_at	537.3943406	586.3389908	901.4216991	1235.114606
220239_at	566.3915336	741.511981	2654.542695	2847.85161
220240_s_at	1714.261233	1906.838283	330.9138401	384.6292656
220241_at	397.8726049	346.8464215	107.5329425	138.4155848
220242_x_at	261.4605288	341.0112128	401.5364233	354.9804381
220243_at	44.79949681	53.94940652	219.3875089	170.9427637
220244_at	79.12994158	15.04768643	41.21832809	35.11461925
220245_at	32.24978633	23.7024288	21.10830504	28.65469941
220246_at	24.99851344	19.02614894	41.87404114	35.25269012
220247_at	8.366440563	10.23414983	6.82621451	8.516342391
220248_x_at	987.9862764	1199.238475	1008.6701	1301.090951
220249_at	14.9076012	15.47189636	58.11396145	170.0600909
220250_at	32.79309773	25.54729106	71.81708668	113.1910744
220251_at	766.3057517	637.7163793	169.6831809	230.6799499
220252_x_at	71.51097295	56.56518655	59.70897191	56.62845484
220253_s_at	114.2589921	103.2710986	20.73929322	21.14429835
220254_at	171.5344285	160.9978065	34.19554685	37.36543661
220255_at	700.8068362	681.6511997	864.2553865	1238.916027
220256_s_at	102.480539	99.83125848	76.62223371	105.5734584
220257_x_at	18.51050844	23.18896927	15.86063705	21.84487695
220258_s_at	281.621478	303.2673337	271.8468964	367.36151
220259_at	27.38835287	25.28725176	18.98862485	24.358213
220260_at	281.2154295	512.4302611	101.3363393	102.5400388
220261_s_at	1325.969228	1656.890929	908.5234064	1321.914608
220262_s_at	72.57763434	61.07526411	69.89382018	80.22420702
220263_at	25.80110847	44.50326032	14.06060739	15.71852863
220264_s_at	82.53862799	95.16294155	96.39272696	59.34659559
220265_at	71.98268228	84.17062104	85.17868875	67.2987844
220266_s_at	75.34995896	149.5922159	124.8435944	72.03207985
220267_at	31.95080663	32.91307001	28.02750734	19.46840513
220268_at	42.74802878	49.39546004	34.17660317	28.48463412
220269_at	11.31723418	10.61821023	18.85265467	18.79770412
220270_at	14.32218351	16.48400531	15.13028654	11.90830056
220271_x_at	30.3447995	46.88937516	43.8436593	38.45321705
220272_at	148.7633161	61.89781037	423.6094481	370.1797145
220273_at	48.02927842	42.07754443	23.73811798	31.00482611
220274_at	24.70275899	19.96970733	93.10151182	76.44612748
220275_at	69.22741515	56.92791948	383.1107418	309.9981342
220276_at	20.68797115	25.56829963	20.05059703	25.07873445
220277_at	26.66476854	24.94886686	38.90947553	37.52900407
220278_at	20.507183	25.6436471	43.31792863	42.19599491
220279_at	45.65408791	33.17378304	36.34067478	48.84075405
220280_s_at	46.35441825	41.31750677	33.92576042	36.15975563
220281_at	12.05218982	16.0034787	74.90575983	67.36397658
220282_at	17.82476194	18.09787911	89.46539486	49.7467019
220283_at	36.54187554	73.74739079	30.83447815	28.34642075
220284_at	50.15054159	50.68160712	54.99747515	44.92886993
220285_at	44.62649508	42.37889498	99.48876527	59.05927651
220286_at	26.99072319	20.80141825	28.88008057	24.64767986
220287_at	12.88523713	13.86668541	9.738249238	8.759268007
220288_at	21.62936359	29.29937683	22.70989631	23.43613368
220289_s_at	35.23907727	41.33410424	159.4846272	147.6198331
220290_at	26.75757594	27.79911142	18.65938325	22.19816508
220291_at	27.51314635	29.13079922	596.0009768	683.6335082
220292_at	81.6536024	70.32852447	44.83839185	58.91413036
220293_at	9.141981732	13.91513323	8.580951756	9.805792445
220294_at	6.155546358	8.686608346	8.174831693	14.44699097
220295_x_at	258.1335252	234.354897	251.1461448	340.7844886
220296_at	453.6958434	156.3113007	33.04790422	52.85149034
220297_at	81.26407982	154.9997516	298.1836453	377.8526551
220298_s_at	19.17210564	37.58125848	66.98502039	67.29635003
220299_at	43.3468326	89.30338439	219.9975521	179.1397566
220300_at	13.67236585	15.45086501	15.85405142	27.56523075
220301_at	12.89016002	10.66709603	8.754875071	6.157090555
220302_at	27.27672866	29.01407444	119.736239	100.6882788
220303_at	32.47276694	33.77519594	30.12527028	26.81002897
220304_s_at	8.568651573	9.654074854	8.588047174	6.819800861
220305_at	1084.740623	1157.272013	931.7964017	810.1766985
220306_at	57.50346718	45.51031409	56.49249242	57.41441632
220307_at	19.52999748	19.53193764	16.76636325	17.92661135
220308_at	62.35866948	74.47883891	43.25838353	51.05489117
220309_at	11.8855084	13.02318734	40.42885357	16.02663923
220310_at	14.12404681	15.94283644	17.7416798	13.84276781
220311_at	240.3866055	312.1100981	81.93871075	80.14262785
220312_at	37.8084389	37.56183554	37.47957883	43.68283959
220313_at	10.75735179	10.82850503	11.34720435	10.76892444
220314_at	30.54418077	36.47572276	28.87514268	29.74506902
220315_at	79.71293141	113.1811644	69.5090443	71.89754074
220316_at	15.35886709	18.54900757	22.48503237	14.1699841
220317_at	13.38516709	14.74424811	287.4707696	307.2038139
220318_at	20.60907545	17.64773908	60.12278854	90.2503699
220319_s_at	66.53618461	62.18014958	155.5111607	145.609445
220320_at	53.97100814	44.95076445	43.04564446	54.41533756
220321_s_at	64.82030712	48.08528018	97.41554295	110.8895024
220322_at	19.95919277	19.70784453	18.1411679	18.11372259
220323_at	42.9017088	68.43844251	47.13831088	42.53320856
220324_at	21.35694221	54.00078719	9.61267754	8.381976351
220325_at	58.98841194	120.0756619	38.65440324	41.56987017
220326_s_at	532.2607084	725.6419201	583.5409106	421.0543782
220327_at	954.7068325	1306.754063	29.1654195	33.98181549
220328_at	37.47576172	45.65675129	68.46901667	38.04762783
220329_s_at	467.5026035	548.4831713	368.604927	395.7095466
220330_s_at	5.811517035	7.576854496	11.70201083	19.76233056
220331_at	24.868381	20.9764651	45.39675025	21.31245183
220332_at	32.23162052	26.06240179	24.34099072	24.27403303
220333_at	22.01637191	30.33423257	17.21064154	20.05558633
220334_at	42.07188216	16.62782806	231.4698232	185.4999455
220335_x_at	75.06286292	75.98638837	200.3755637	147.5178245
220336_s_at	22.20626017	16.08248507	35.091556	28.10111385
220337_at	74.90034688	59.0730811	62.26179241	64.48588435
220338_at	58.9293413	35.49287376	52.12570583	19.01432423
220339_s_at	39.73526812	46.70347185	48.1797212	64.67389614
220340_at	27.31365304	14.41738615	15.79992241	20.98338421
220341_s_at	689.8943342	1012.735857	529.4934964	307.3216489
220342_x_at	163.650851	260.7761314	57.63628156	40.87960117
220343_at	53.17291873	65.63654706	21.55528184	23.07868462
220344_at	35.31509183	35.2677522	32.8938916	40.27422745
220345_at	5.010285245	7.193090762	211.5246614	284.2022577
220346_at	55.16278612	29.79108158	97.39341342	87.6158171
220347_at	14.06035116	16.66635769	19.24202259	14.486114
220348_at	28.65808797	29.00221968	19.14449169	15.22086394
220349_s_at	259.4704003	316.2994831	515.193462	335.1697248
220350_at	59.21099092	39.75239998	110.6794938	184.903837
220351_at	63.34448814	224.9418976	9.775323371	10.22006237
220352_x_at	108.2428891	91.69187765	107.4825469	130.0959045
220353_at	302.1442693	413.7892219	381.3236643	482.8496481
220354_at	19.2221704	25.00172763	72.28327265	35.44489861
220355_s_at	967.1583734	773.7205982	736.1340629	721.2723406
220356_at	58.5506119	31.64737391	8.482895726	7.900546695
